vault,user,asset_symbol,amount_sent,df_tokens_received,underlying_received,tx_hash,batch_number,status
CC767WIU5QGJMXYHDDYJAJEF2YWPHOXOZDWD3UUAZVS4KQPRXCKPT2YZ,GALY2WQSGXIIWWCAHUXLUTII3SU3763ECVAZTQPAVDL2DKSMY2ZU5QDN,USDC,2991585,659645,2991582,a41eecf6f0b51ce2daafea5be868cc2e69c0ba603116ac1514c1b652365ba109,11,"success"
CC767WIU5QGJMXYHDDYJAJEF2YWPHOXOZDWD3UUAZVS4KQPRXCKPT2YZ,GBQWZE22DBNRUQUUBZTPWBZCHWWL5EVT5GUXU6LLEI4JWVYEKNWZQUUS,USDC,2909223,641484,2909219,a41eecf6f0b51ce2daafea5be868cc2e69c0ba603116ac1514c1b652365ba109,11,"success"
CC767WIU5QGJMXYHDDYJAJEF2YWPHOXOZDWD3UUAZVS4KQPRXCKPT2YZ,GDN4HJVS4CIYCL6IGTZKLJZN7L4VP35ITV6CGL45HRXMST3B3VVVQQDW,USDC,2887587,636713,2887582,a41eecf6f0b51ce2daafea5be868cc2e69c0ba603116ac1514c1b652365ba109,11,"success"
CC767WIU5QGJMXYHDDYJAJEF2YWPHOXOZDWD3UUAZVS4KQPRXCKPT2YZ,GDNDZLM5VX5OQE7N4AO4V7AVGKX4TB2DN4OCDAWYGHROE4SCFACSCMJW,USDC,2878664,634751,2878684,a41eecf6f0b51ce2daafea5be868cc2e69c0ba603116ac1514c1b652365ba109,11,"success"
CC767WIU5QGJMXYHDDYJAJEF2YWPHOXOZDWD3UUAZVS4KQPRXCKPT2YZ,GD742WIPPNTO3AG4UH3HBBLAYXAN2ENPWFGQWHL7VQWR2FS2TNYDDGNG,USDC,2868220,632443,2868217,34061fa1e371e1fdb13cf830ff0df0e8e1e3b2a4144f3835c6ad3bfa31090fb5,12,"success"
CC767WIU5QGJMXYHDDYJAJEF2YWPHOXOZDWD3UUAZVS4KQPRXCKPT2YZ,GDIKLQS6HGVODH6HETGHOGFIPEKYTIXT4NO4A3SC26KUQOB65P7ONQQC,USDC,2862279,631133,2862276,34061fa1e371e1fdb13cf830ff0df0e8e1e3b2a4144f3835c6ad3bfa31090fb5,12,"success"
CC767WIU5QGJMXYHDDYJAJEF2YWPHOXOZDWD3UUAZVS4KQPRXCKPT2YZ,GC7T6S5VX34GQQ2CHVST3TLDDG43T7XNNJ3O7XLZEDJB6RBJMPOWNBA6,USDC,2860673,630779,2860671,34061fa1e371e1fdb13cf830ff0df0e8e1e3b2a4144f3835c6ad3bfa31090fb5,12,"success"
CC767WIU5QGJMXYHDDYJAJEF2YWPHOXOZDWD3UUAZVS4KQPRXCKPT2YZ,GC7LKVUHQIMDTWPXSDBNPM24L5CCYGTOYIII32YVUFGA6BYNLDFWJUGC,USDC,2858764,630358,2858761,34061fa1e371e1fdb13cf830ff0df0e8e1e3b2a4144f3835c6ad3bfa31090fb5,12,"success"
CC767WIU5QGJMXYHDDYJAJEF2YWPHOXOZDWD3UUAZVS4KQPRXCKPT2YZ,GAYIZWV3PK4YF7IJBWE3O34WUH7ZA2XJHO5DNDBM5BW7467ZVVAPUQSJ,USDC,2857041,629978,2857038,34061fa1e371e1fdb13cf830ff0df0e8e1e3b2a4144f3835c6ad3bfa31090fb5,12,"success"
CC767WIU5QGJMXYHDDYJAJEF2YWPHOXOZDWD3UUAZVS4KQPRXCKPT2YZ,GCGI34YONLBCCVTGL4VHAZNVTNFBVWVY474CKB4XVQEK7N6PBNT7YWKA,USDC,2856914,629950,2856911,34061fa1e371e1fdb13cf830ff0df0e8e1e3b2a4144f3835c6ad3bfa31090fb5,12,"success"
CC767WIU5QGJMXYHDDYJAJEF2YWPHOXOZDWD3UUAZVS4KQPRXCKPT2YZ,GCTWGVIFBQ7CWGMXH65YO6UR7DKL4K5FN6AQO26I4JXIKXRKESIEPEIO,USDC,2855357,629607,2855356,34061fa1e371e1fdb13cf830ff0df0e8e1e3b2a4144f3835c6ad3bfa31090fb5,12,"success"
CC767WIU5QGJMXYHDDYJAJEF2YWPHOXOZDWD3UUAZVS4KQPRXCKPT2YZ,GDC2EWSPV2ESXLKJ6IK2454NQGZNSFBUU2V6FN5HKIL7E76Z455OMDAN,USDC,2847171,627802,2847170,34061fa1e371e1fdb13cf830ff0df0e8e1e3b2a4144f3835c6ad3bfa31090fb5,12,"success"
CC767WIU5QGJMXYHDDYJAJEF2YWPHOXOZDWD3UUAZVS4KQPRXCKPT2YZ,GCYKQVME6DSBPR2JZSO54WO57M7EIND4NPAQP4INNMVOTUEDJ2UAPG33,USDC,2842738,626824,2842734,34061fa1e371e1fdb13cf830ff0df0e8e1e3b2a4144f3835c6ad3bfa31090fb5,12,"success"
CC767WIU5QGJMXYHDDYJAJEF2YWPHOXOZDWD3UUAZVS4KQPRXCKPT2YZ,GCMUN55SMY2DOPFHPLOGCIW2C5Y7C55QRHJGQ6SWAZVE6R5EZYNJKCHK,USDC,2840186,626265,2840199,34061fa1e371e1fdb13cf830ff0df0e8e1e3b2a4144f3835c6ad3bfa31090fb5,12,"success"
CC767WIU5QGJMXYHDDYJAJEF2YWPHOXOZDWD3UUAZVS4KQPRXCKPT2YZ,GARM5NAJ4BNPPW4ZOEVJTMFH2GA5JQQT2SR627KX2GAMVDSYVCTDAW76,USDC,2839823,626181,2839818,7d26840ef8fe18db93881428aa6516425e8c88c378d0dee39ddb5b68636aac9e,13,"success"
CC767WIU5QGJMXYHDDYJAJEF2YWPHOXOZDWD3UUAZVS4KQPRXCKPT2YZ,GDCNMDRGRNA5YVND2NRZC4OTSK4AIN64NSP6ZM3VMO6VUBV4LQGWNJTE,USDC,2772841,611412,2772839,7d26840ef8fe18db93881428aa6516425e8c88c378d0dee39ddb5b68636aac9e,13,"success"
CC767WIU5QGJMXYHDDYJAJEF2YWPHOXOZDWD3UUAZVS4KQPRXCKPT2YZ,GAIHUI3ZHN5JZF3CVLQH7T3SSBLKR43WXI5HKHQGBHYRLGPV5AKE5J2P,USDC,2612444,576044,2612440,7d26840ef8fe18db93881428aa6516425e8c88c378d0dee39ddb5b68636aac9e,13,"success"
CC767WIU5QGJMXYHDDYJAJEF2YWPHOXOZDWD3UUAZVS4KQPRXCKPT2YZ,GD3GCY5NLMYFRVOJVV23IS3HLYRN2EYOUYVLDRZTYWJXGXP6HKBVD2R6,USDC,2566643,565945,2566640,7d26840ef8fe18db93881428aa6516425e8c88c378d0dee39ddb5b68636aac9e,13,"success"
CC767WIU5QGJMXYHDDYJAJEF2YWPHOXOZDWD3UUAZVS4KQPRXCKPT2YZ,GD5ZGSKDNGU3QURFV5VDNL64A3X6T6TP7USHDB4MTJYR2DVYH6U3NFUL,USDC,2438126,537607,2438123,7d26840ef8fe18db93881428aa6516425e8c88c378d0dee39ddb5b68636aac9e,13,"success"
CC767WIU5QGJMXYHDDYJAJEF2YWPHOXOZDWD3UUAZVS4KQPRXCKPT2YZ,GDIMCH7GBY2PWDA3NWC4JR6LOBZOY7T7OHB2ALEM6D5QBLUV72X44JTD,USDC,2417007,532950,2417003,7d26840ef8fe18db93881428aa6516425e8c88c378d0dee39ddb5b68636aac9e,13,"success"
CC767WIU5QGJMXYHDDYJAJEF2YWPHOXOZDWD3UUAZVS4KQPRXCKPT2YZ,GCUKMGTFR4VBZ7HYAISC5GYEHCTQDEC3POHZZJDDOETKST3QBLHAEUSR,USDC,2412962,532058,2412957,7d26840ef8fe18db93881428aa6516425e8c88c378d0dee39ddb5b68636aac9e,13,"success"
CC767WIU5QGJMXYHDDYJAJEF2YWPHOXOZDWD3UUAZVS4KQPRXCKPT2YZ,GCKPJRORNG3NA45QL4LXBURYB5WDMDADGKLXDPDCQV2JDYPLV4SFHQHI,USDC,2409973,531399,2409969,7d26840ef8fe18db93881428aa6516425e8c88c378d0dee39ddb5b68636aac9e,13,"success"
CC767WIU5QGJMXYHDDYJAJEF2YWPHOXOZDWD3UUAZVS4KQPRXCKPT2YZ,GCFRO5QPCR467CHF7RJLH7K23XWQQEY62CGGHZZDZSQ6HX2277M4UL62,USDC,2280836,502925,2280835,7d26840ef8fe18db93881428aa6516425e8c88c378d0dee39ddb5b68636aac9e,13,"success"
CC767WIU5QGJMXYHDDYJAJEF2YWPHOXOZDWD3UUAZVS4KQPRXCKPT2YZ,GDN4BDYPEAEEOMUHMMT5GI3I4A6OEMNMGHKM5Y7PH4JM3TUGZGD75JMA,USDC,2130004,469672,2130028,7d26840ef8fe18db93881428aa6516425e8c88c378d0dee39ddb5b68636aac9e,13,"success"
CC767WIU5QGJMXYHDDYJAJEF2YWPHOXOZDWD3UUAZVS4KQPRXCKPT2YZ,GA3HUKOE4JXANLSQVDUQOT4XCTEXHTD6L53JLA77R2QG5GLYXCS5447X,USDC,2093789,461681,2093788,6aa7c5a4ec3b858d66b4203cc27534afe66d614e850f7d4cd76de9784c4c168a,14,"success"
CC767WIU5QGJMXYHDDYJAJEF2YWPHOXOZDWD3UUAZVS4KQPRXCKPT2YZ,GBTIUKOAAYXK5ZRZQXVZBIHXGOAV4SHXOQWJIE2XOS2OLG3G3AFDGRX5,USDC,2029280,447456,2029275,6aa7c5a4ec3b858d66b4203cc27534afe66d614e850f7d4cd76de9784c4c168a,14,"success"
CC767WIU5QGJMXYHDDYJAJEF2YWPHOXOZDWD3UUAZVS4KQPRXCKPT2YZ,GBNOB3ETNRIEYJ55XA2QSXVLK2P6IINGFJHOL3OLLLEZ3WCKOEN2UBRQ,USDC,2018476,445074,2018473,6aa7c5a4ec3b858d66b4203cc27534afe66d614e850f7d4cd76de9784c4c168a,14,"success"
CC767WIU5QGJMXYHDDYJAJEF2YWPHOXOZDWD3UUAZVS4KQPRXCKPT2YZ,GDNWCLJAN4BIZRCFIQ4WSBMMKFMCMVO25EC3AOIQ3DMLTQSA7G7GGR2G,USDC,1919654,423284,1919652,6aa7c5a4ec3b858d66b4203cc27534afe66d614e850f7d4cd76de9784c4c168a,14,"success"
CC767WIU5QGJMXYHDDYJAJEF2YWPHOXOZDWD3UUAZVS4KQPRXCKPT2YZ,GD6PS65NWBMS3HGQ5LZDPT3PBE2Y53BKNZXRZQ3NET4DWSJYJTJDW3HP,USDC,1702786,375464,1702781,6aa7c5a4ec3b858d66b4203cc27534afe66d614e850f7d4cd76de9784c4c168a,14,"success"
CC767WIU5QGJMXYHDDYJAJEF2YWPHOXOZDWD3UUAZVS4KQPRXCKPT2YZ,GBFWKIDYZPFGYY3RXNNOWJYEVEZSYAUO7AJX36QJSAOZA54QGBDOO6B7,USDC,1578665,348096,1578664,6aa7c5a4ec3b858d66b4203cc27534afe66d614e850f7d4cd76de9784c4c168a,14,"success"
CC767WIU5QGJMXYHDDYJAJEF2YWPHOXOZDWD3UUAZVS4KQPRXCKPT2YZ,GCLJ2XIMESNB4EY7VD7ODQADIXTNYCSLHHELRRYE3GOYVTMVJ6SVVZVS,USDC,1490306,328612,1490301,6aa7c5a4ec3b858d66b4203cc27534afe66d614e850f7d4cd76de9784c4c168a,14,"success"
CC767WIU5QGJMXYHDDYJAJEF2YWPHOXOZDWD3UUAZVS4KQPRXCKPT2YZ,GCBCIKADGONIYT2VSJW76DKN32OYLNERHGIGNLUFILMEPIJVQ2LY7OPF,USDC,1467575,323600,1467571,6aa7c5a4ec3b858d66b4203cc27534afe66d614e850f7d4cd76de9784c4c168a,14,"success"
CC767WIU5QGJMXYHDDYJAJEF2YWPHOXOZDWD3UUAZVS4KQPRXCKPT2YZ,GBSGNHMRFMFFG7GCXFUBJMMIWKRS6XUKSOT5DTO5AXGZYYPO7BQNSCAZ,USDC,1466164,323289,1466161,6aa7c5a4ec3b858d66b4203cc27534afe66d614e850f7d4cd76de9784c4c168a,14,"success"
CC767WIU5QGJMXYHDDYJAJEF2YWPHOXOZDWD3UUAZVS4KQPRXCKPT2YZ,GA445BNKOPUPESJOXN47XVNUBT6HLJVJROIHIWIIJINFM4YYCFSCXRAT,USDC,1461912,322357,1461934,6aa7c5a4ec3b858d66b4203cc27534afe66d614e850f7d4cd76de9784c4c168a,14,"success"
CC767WIU5QGJMXYHDDYJAJEF2YWPHOXOZDWD3UUAZVS4KQPRXCKPT2YZ,GCIRJ2QXMB2KSR3IEFXVZDWJVDDVPMICGPFPP3XYXDJC46VGL4BH3JZQ,USDC,1447836,319248,1447834,10e3359f8688727ddf585bb7ead8f08fd52f4a6542eb2635591dda17525e6ce9,15,"success"
CC767WIU5QGJMXYHDDYJAJEF2YWPHOXOZDWD3UUAZVS4KQPRXCKPT2YZ,GDCT4MVQEKNVRZH3LS7HA4A7PQCCSZSWKPAHZ6CNXNIUY6WUWAHYJF3T,USDC,1444140,318433,1444138,10e3359f8688727ddf585bb7ead8f08fd52f4a6542eb2635591dda17525e6ce9,15,"success"
CC767WIU5QGJMXYHDDYJAJEF2YWPHOXOZDWD3UUAZVS4KQPRXCKPT2YZ,GBWA5O3IVEWDZJZZSINQKU7T7PQYOCAJQ7NE43JY646WHQL623SJ4BWN,USDC,1435863,316608,1435861,10e3359f8688727ddf585bb7ead8f08fd52f4a6542eb2635591dda17525e6ce9,15,"success"
CC767WIU5QGJMXYHDDYJAJEF2YWPHOXOZDWD3UUAZVS4KQPRXCKPT2YZ,GAQ4KA5CQT52FGJL3KBXIYF3GIL3WVONWLBLSCOJQTQKAUOAMHVDIXKM,USDC,1434643,316339,1434641,10e3359f8688727ddf585bb7ead8f08fd52f4a6542eb2635591dda17525e6ce9,15,"success"
CC767WIU5QGJMXYHDDYJAJEF2YWPHOXOZDWD3UUAZVS4KQPRXCKPT2YZ,GCYQ5PXLU7LPR5TBBECGCQCRJYSWYW7HEBV3QBQNQUNUICMM3YJ72CDC,USDC,1433822,316158,1433820,10e3359f8688727ddf585bb7ead8f08fd52f4a6542eb2635591dda17525e6ce9,15,"success"
CC767WIU5QGJMXYHDDYJAJEF2YWPHOXOZDWD3UUAZVS4KQPRXCKPT2YZ,GAWVCL6JGASJIVC2F4IUHXKQ6GSLFKUCDEW2ADO5NYVM3F6AUDWYRAR7,USDC,1433456,316077,1433453,10e3359f8688727ddf585bb7ead8f08fd52f4a6542eb2635591dda17525e6ce9,15,"success"
CC767WIU5QGJMXYHDDYJAJEF2YWPHOXOZDWD3UUAZVS4KQPRXCKPT2YZ,GBKJ4MWOIY44IQCE23LD32MQF74FOMJBR5DMBNOSEQZDI27JINST4G3X,USDC,1430699,315469,1430696,10e3359f8688727ddf585bb7ead8f08fd52f4a6542eb2635591dda17525e6ce9,15,"success"
CC767WIU5QGJMXYHDDYJAJEF2YWPHOXOZDWD3UUAZVS4KQPRXCKPT2YZ,GBTC3V6RJK4TO35PWSKRYIQPSBDDNZIIGQ5LJ422STKE55NC5J4ZRFFD,USDC,1430680,315465,1430678,10e3359f8688727ddf585bb7ead8f08fd52f4a6542eb2635591dda17525e6ce9,15,"success"
CC767WIU5QGJMXYHDDYJAJEF2YWPHOXOZDWD3UUAZVS4KQPRXCKPT2YZ,GAZWFSVLRO3EDY56EX7BZ7TPRX6QURXN77MFIA3PYCYOXGJ5ZFTSIU6Y,USDC,1429447,315193,1429444,10e3359f8688727ddf585bb7ead8f08fd52f4a6542eb2635591dda17525e6ce9,15,"success"
CC767WIU5QGJMXYHDDYJAJEF2YWPHOXOZDWD3UUAZVS4KQPRXCKPT2YZ,GD7XAS4QWXR7QQTF2JHRIXEPYG5PKGX6R7HXZP6KVFLMWCMDNRFMWW2N,USDC,1428357,314956,1428369,10e3359f8688727ddf585bb7ead8f08fd52f4a6542eb2635591dda17525e6ce9,15,"success"
CC767WIU5QGJMXYHDDYJAJEF2YWPHOXOZDWD3UUAZVS4KQPRXCKPT2YZ,GBEAQRONFF6HZ3MM7SMLM5OV4R3IFSI2VEZGKIZ5AL7GJFNUQ3DVIM66,USDC,1427869,314845,1427866,8698173b26a6afa79746e784be413d77227ea5f0ced47ffe9b8756df27104585,16,"success"
CC767WIU5QGJMXYHDDYJAJEF2YWPHOXOZDWD3UUAZVS4KQPRXCKPT2YZ,GATFI5NOXB5KOY7D7HD36QPISNG4WOOM2OM5M3WZ664GJMX3AQMJQDRB,USDC,1426035,314441,1426034,8698173b26a6afa79746e784be413d77227ea5f0ced47ffe9b8756df27104585,16,"success"
CC767WIU5QGJMXYHDDYJAJEF2YWPHOXOZDWD3UUAZVS4KQPRXCKPT2YZ,GAAXLMMY64LWKZ5KCPOMKE2QLWEC47SZZHDL7R7C2XJ2CE2DBLHG7WSE,USDC,1423919,313974,1423916,8698173b26a6afa79746e784be413d77227ea5f0ced47ffe9b8756df27104585,16,"success"
CC767WIU5QGJMXYHDDYJAJEF2YWPHOXOZDWD3UUAZVS4KQPRXCKPT2YZ,GA53IVRW32TZ3UF5FPQJ5GRN7ACBDYQUYLSAZB5UFTCLTGWXLRBXMZLF,USDC,1423646,313914,1423644,8698173b26a6afa79746e784be413d77227ea5f0ced47ffe9b8756df27104585,16,"success"
CC767WIU5QGJMXYHDDYJAJEF2YWPHOXOZDWD3UUAZVS4KQPRXCKPT2YZ,GDLEIYLTQG6TT3DZPRZQBF5RZR3KDV5FRXUYC6AQQZDRO3WID2SLNN23,USDC,1421868,313522,1421866,8698173b26a6afa79746e784be413d77227ea5f0ced47ffe9b8756df27104585,16,"success"
CC767WIU5QGJMXYHDDYJAJEF2YWPHOXOZDWD3UUAZVS4KQPRXCKPT2YZ,GCSR4Q54CPCAFFQK2XJQRKRWCCFHYQF3Y4GW2H22MLRSTGJEEQXNUJ27,USDC,1420758,313277,1420755,8698173b26a6afa79746e784be413d77227ea5f0ced47ffe9b8756df27104585,16,"success"
CC767WIU5QGJMXYHDDYJAJEF2YWPHOXOZDWD3UUAZVS4KQPRXCKPT2YZ,GBQ6A5OMN6WG5VLR3QASHVUG4GGLJJ2JEFX45S2QTUUS2772MDMCGHXY,USDC,1420193,313153,1420192,8698173b26a6afa79746e784be413d77227ea5f0ced47ffe9b8756df27104585,16,"success"
CC767WIU5QGJMXYHDDYJAJEF2YWPHOXOZDWD3UUAZVS4KQPRXCKPT2YZ,GCUYAIC3I7TQH6A6SWIJXQ7S3CMARM42WQ55EZHZCDL24TOKTUVY2VNX,USDC,1420069,313125,1420065,8698173b26a6afa79746e784be413d77227ea5f0ced47ffe9b8756df27104585,16,"success"
CC767WIU5QGJMXYHDDYJAJEF2YWPHOXOZDWD3UUAZVS4KQPRXCKPT2YZ,GDIQDYGWX5DA7GBQU4NIRDGQ7QVDM6FAEEISTMUJVVLXEHTA4RUW5Y4U,USDC,1419713,313047,1419712,8698173b26a6afa79746e784be413d77227ea5f0ced47ffe9b8756df27104585,16,"success"
CC767WIU5QGJMXYHDDYJAJEF2YWPHOXOZDWD3UUAZVS4KQPRXCKPT2YZ,GCBJM3MXHE3BELU7VMYA5RSG7RTNXMQZ7NHDO3HE4LLET72VRI6TVYGI,USDC,1418562,312797,1418578,8698173b26a6afa79746e784be413d77227ea5f0ced47ffe9b8756df27104585,16,"success"
CC767WIU5QGJMXYHDDYJAJEF2YWPHOXOZDWD3UUAZVS4KQPRXCKPT2YZ,GBFRKUGTEYGPA5D7HWKZHE766MRZHNKZ6LNUW2QPUXVSQDVXZCHIO6O5,USDC,1418561,312793,1418560,d4da6f05777c4454cf87690e52c29b981f1648459f249bd9db7b1f29c85c43c8,17,"success"
CC767WIU5QGJMXYHDDYJAJEF2YWPHOXOZDWD3UUAZVS4KQPRXCKPT2YZ,GBPQCKE6ME7SALYR2OOPZSXQCG7TML7OJ4FRYAZ74LRRV7H6CJFGCAYU,USDC,1417806,312626,1417802,d4da6f05777c4454cf87690e52c29b981f1648459f249bd9db7b1f29c85c43c8,17,"success"
CC767WIU5QGJMXYHDDYJAJEF2YWPHOXOZDWD3UUAZVS4KQPRXCKPT2YZ,GAQ4MLVRQ5SWKMIIK3ILIOKWOTVOXMLEZ2MTARGCKECMJEMYX77AUIAW,USDC,1417432,312544,1417431,d4da6f05777c4454cf87690e52c29b981f1648459f249bd9db7b1f29c85c43c8,17,"success"
CC767WIU5QGJMXYHDDYJAJEF2YWPHOXOZDWD3UUAZVS4KQPRXCKPT2YZ,GCS4J2OTG4ELHHAKQXCVN556VNP2C6F6GHP6Q6LK7NXDHU7XZOJUE5QO,USDC,1234978,272312,1234973,d4da6f05777c4454cf87690e52c29b981f1648459f249bd9db7b1f29c85c43c8,17,"success"
CC767WIU5QGJMXYHDDYJAJEF2YWPHOXOZDWD3UUAZVS4KQPRXCKPT2YZ,GDIC6AKNBCDGPWH6DEHUL7GSPCFODOB3JIOOWRBDDPA3WVG7MFP65SNS,USDC,1062771,234341,1062769,d4da6f05777c4454cf87690e52c29b981f1648459f249bd9db7b1f29c85c43c8,17,"success"
CC767WIU5QGJMXYHDDYJAJEF2YWPHOXOZDWD3UUAZVS4KQPRXCKPT2YZ,GBJDWJFCDQB2T63SEMV5CVHVYZIQCQDVLNHYTRY4IFPY57GNCFO3W65A,USDC,1027910,226654,1027907,d4da6f05777c4454cf87690e52c29b981f1648459f249bd9db7b1f29c85c43c8,17,"success"
CC767WIU5QGJMXYHDDYJAJEF2YWPHOXOZDWD3UUAZVS4KQPRXCKPT2YZ,GARC5WXFAV3EKU2S5AJJERO2D7ETK3WQYZESLTPOTP7Y2MKSNOEA523O,USDC,1009766,222653,1009762,d4da6f05777c4454cf87690e52c29b981f1648459f249bd9db7b1f29c85c43c8,17,"success"
CC767WIU5QGJMXYHDDYJAJEF2YWPHOXOZDWD3UUAZVS4KQPRXCKPT2YZ,GCP3TCMI6BQPLEOJM3DVNY4QFACWA3QEB5KPKEDNIFURBNDT4BGH23N2,USDC,996603,219751,996601,d4da6f05777c4454cf87690e52c29b981f1648459f249bd9db7b1f29c85c43c8,17,"success"
CC767WIU5QGJMXYHDDYJAJEF2YWPHOXOZDWD3UUAZVS4KQPRXCKPT2YZ,GA3S7NHZ5MIDCGFAHLPDC53XVNKGMG6EYYFGRMOIXGU7DWUCWSAQOIQ3,USDC,987541,217753,987540,d4da6f05777c4454cf87690e52c29b981f1648459f249bd9db7b1f29c85c43c8,17,"success"
CC767WIU5QGJMXYHDDYJAJEF2YWPHOXOZDWD3UUAZVS4KQPRXCKPT2YZ,GBGWDWLYKIUKQH4EG5TRGCE57ZLTZKIKZ2KHS63QPM7HGX5JH73JHLJA,USDC,696291,153536,696307,d4da6f05777c4454cf87690e52c29b981f1648459f249bd9db7b1f29c85c43c8,17,"success"
CC767WIU5QGJMXYHDDYJAJEF2YWPHOXOZDWD3UUAZVS4KQPRXCKPT2YZ,GCSJFMQIKHO6EMHHNAKGB4M6T6POD6XMZZBBSS2SANN4FXOUVIEXS5LS,USDC,611599,134857,611595,e448ddb06d42c389d0001dcc48feaaf04eeea72bb26fd9f6c2b08294e3c56645,18,"success"
CC767WIU5QGJMXYHDDYJAJEF2YWPHOXOZDWD3UUAZVS4KQPRXCKPT2YZ,GAZORZH7MXHYCODULOLGD326AFLKK6EWOZ6M2AQOZLE3CQAWIQ4E6GBI,USDC,603106,132984,603101,e448ddb06d42c389d0001dcc48feaaf04eeea72bb26fd9f6c2b08294e3c56645,18,"success"
CC767WIU5QGJMXYHDDYJAJEF2YWPHOXOZDWD3UUAZVS4KQPRXCKPT2YZ,GDBWW6DUYDK5XVA3ZQALYZP7NVDEYJI7YSPZCOQDRGWILMIKO76UBMTJ,USDC,556596,122729,556593,e448ddb06d42c389d0001dcc48feaaf04eeea72bb26fd9f6c2b08294e3c56645,18,"success"
CC767WIU5QGJMXYHDDYJAJEF2YWPHOXOZDWD3UUAZVS4KQPRXCKPT2YZ,GCB5GZZRI7SUU3IWWPHOI73QBFNAPQK5EHFFMCNJKNVZ3N3BEOLH3D7H,USDC,483892,106698,483890,e448ddb06d42c389d0001dcc48feaaf04eeea72bb26fd9f6c2b08294e3c56645,18,"success"
CC767WIU5QGJMXYHDDYJAJEF2YWPHOXOZDWD3UUAZVS4KQPRXCKPT2YZ,GC6THOLBUUZ3UQ7VOHWND2VHSHKQAGRMZDEKBFA2DZ76IBOU7NRS2N4W,USDC,478478,105504,478475,e448ddb06d42c389d0001dcc48feaaf04eeea72bb26fd9f6c2b08294e3c56645,18,"success"
CC767WIU5QGJMXYHDDYJAJEF2YWPHOXOZDWD3UUAZVS4KQPRXCKPT2YZ,GCD5MYYAKS3NQG4STPDECCX7PSJZBUKRESJDP5MVI6FTYD3DRXFZUGZL,USDC,393169,86693,393164,e448ddb06d42c389d0001dcc48feaaf04eeea72bb26fd9f6c2b08294e3c56645,18,"success"
CC767WIU5QGJMXYHDDYJAJEF2YWPHOXOZDWD3UUAZVS4KQPRXCKPT2YZ,GB5JOPM2MFX7RP2U7NAWUOKSXLGNKRWHMXRCBFZ6JVFNOYU2AVCJDIIR,USDC,382092,84251,382090,e448ddb06d42c389d0001dcc48feaaf04eeea72bb26fd9f6c2b08294e3c56645,18,"success"
CC767WIU5QGJMXYHDDYJAJEF2YWPHOXOZDWD3UUAZVS4KQPRXCKPT2YZ,GAPMUJOTAJUI6QNB5FWY7CJ4WPHD4ENLJQ32WP5TNMETPFRT2JIN7C5L,USDC,373382,82330,373378,e448ddb06d42c389d0001dcc48feaaf04eeea72bb26fd9f6c2b08294e3c56645,18,"success"
CC767WIU5QGJMXYHDDYJAJEF2YWPHOXOZDWD3UUAZVS4KQPRXCKPT2YZ,GAB2AAJK4TRDLHI4JOKJY6K3IMXRRDSLDLENE6V7JCGLG3SENOGSET5F,USDC,346261,76350,346258,e448ddb06d42c389d0001dcc48feaaf04eeea72bb26fd9f6c2b08294e3c56645,18,"success"
CC767WIU5QGJMXYHDDYJAJEF2YWPHOXOZDWD3UUAZVS4KQPRXCKPT2YZ,GCSEAYUYBUL3UB4O77YSX3UC3WPYBU35DIP7LGZCTOQHFJRLMHHTGDN5,USDC,325593,71799,325618,e448ddb06d42c389d0001dcc48feaaf04eeea72bb26fd9f6c2b08294e3c56645,18,"success"
CC767WIU5QGJMXYHDDYJAJEF2YWPHOXOZDWD3UUAZVS4KQPRXCKPT2YZ,GAEVDVIXOV2NP4VVRZLUFIKIK2LINYLEEDC4KAAEYEBA5M56CW363HFG,USDC,276451,60957,276448,3a988a99074f45ca90a3cc9d794c7efd45d6506d6c453279fbc432138694b351,19,"success"
CC767WIU5QGJMXYHDDYJAJEF2YWPHOXOZDWD3UUAZVS4KQPRXCKPT2YZ,GA6ROPLAZXNPRQF7W7XJOB5YVERZWUZT3ONKDUL7NTJWPQPLKKUZLKDE,USDC,252597,55697,252593,3a988a99074f45ca90a3cc9d794c7efd45d6506d6c453279fbc432138694b351,19,"success"
CC767WIU5QGJMXYHDDYJAJEF2YWPHOXOZDWD3UUAZVS4KQPRXCKPT2YZ,GBMMOMFVTXK4WCAUAYBINICG5JYSCRP5RIIW7HUVSEXF4FI2RAAVEZS6,USDC,245190,54064,245187,3a988a99074f45ca90a3cc9d794c7efd45d6506d6c453279fbc432138694b351,19,"success"
CC767WIU5QGJMXYHDDYJAJEF2YWPHOXOZDWD3UUAZVS4KQPRXCKPT2YZ,GADF2KNQ4DKQ3X7JN3TDLRT2BK3WFED54OCZPRKJCYTEIDCCTBN7E6WD,USDC,189857,41863,189854,3a988a99074f45ca90a3cc9d794c7efd45d6506d6c453279fbc432138694b351,19,"success"
CC767WIU5QGJMXYHDDYJAJEF2YWPHOXOZDWD3UUAZVS4KQPRXCKPT2YZ,GDTMOSBU73UAQGF4BHZOIDBT6ERDTMX632772YALATXPLDMW37C7BYUL,USDC,172190,37967,172185,3a988a99074f45ca90a3cc9d794c7efd45d6506d6c453279fbc432138694b351,19,"success"
